Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
su,Mainland China,03/06/2020,119,2,87,36.0611,103.8343
ne,Belgium,03/06/2020,109,0,1,50.8333,4.0
ne,Norway,03/06/2020,108,0,0,60.472,8.4689
ng,Hong Kong,03/06/2020,107,2,46,22.3,114.2
ne,Sweden,03/06/2020,101,0,0,63.0,16.0
in,Mainland China,03/06/2020,93,1,90,43.6661,126.1923
ne,Malaysia,03/06/2020,83,0,22,2.5,112.5
ng,Mainland China,03/06/2020,76,3,71,41.1129,85.2401
ia,Mainland China,03/06/2020,75,0,71,37.2692,106.1655
ne,Bahrain,03/06/2020,60,0,4,26.0275,50.55
WA,US,03/06/2020,58,12,1,47.548,-121.9836
ne,Austria,03/06/2020,55,0,0,47.5162,14.5501
ne,Thailand,03/06/2020,48,1,31,15.0,101.0
ne,Greece,03/06/2020,45,0,0,39.0742,21.8243
an,Taiwan,03/06/2020,45,1,12,23.7,121.0
ne,Iceland,03/06/2020,43,0,0,64.9631,-19.0208
ne,Iraq,03/06/2020,40,3,0,33.0,44.0
ne,India,03/06/2020,31,0,3,21.0,78.0
es,Australia,03/06/2020,26,1,4,-33.8688,151.2093
ON,Canada,03/06/2020,24,0,2,43.6532,-79.3832
ne,Denmark,03/06/2020,23,0,1,56.2639,9.5018
ne,Lebanon,03/06/2020,22,0,1,33.8547,35.8623
ia,Canada,03/06/2020,21,0,3,49.2827,-123.1207
ne,Israel,03/06/2020,21,0,2,31.0,35.0
WA,US,03/06/2020,19,1,0,48.033,-121.8339
NY,US,03/06/2020,19,0,0,41.122,-73.7949
ne,Czech Republic,03/06/2020,18,0,0,49.8175,15.473
ne,Ireland,03/06/2020,18,0,0,53.1424,-7.6921
ne,Algeria,03/06/2020,17,0,0,28.0339,1.6596
ne,Palestine,03/06/2020,16,0,0,31.9522,35.2332
NY,US,03/06/2020,16,0,0,40.7128,-74.006
ne,Egypt,03/06/2020,15,0,1,26.0,30.0
ne,Finland,03/06/2020,15,0,1,64.0,26.0
ne,Brazil,03/06/2020,13,0,0,-14.235,-51.9253
ne,Portugal,03/06/2020,13,0,0,39.3999,-8.2245
ne,Russia,03/06/2020,13,0,2,60.0,90.0
CA,US,03/06/2020,13,0,0,34.0522,-118.2437
ne,Croatia,03/06/2020,11,0,0,45.1667,15.5
ne,Estonia,03/06/2020,10,0,0,58.5953,25.0136
au,Macau,03/06/2020,10,0,10,22.1667,113.55
ne,Romania,03/06/2020,9,0,1,46.0,25.0
ia,Australia,03/06/2020,7,0,2,-34.9285,138.6007
ne,Slovenia,03/06/2020,7,0,0,46.1512,14.9955
ne,Mexico,03/06/2020,6,0,1,23.0,-102.0
ne,Pakistan,03/06/2020,6,0,0,30.3753,69.3451
ne,Philippines,03/06/2020,5,1,1,13.0,122.0
ne,Poland,03/06/2020,5,0,0,51.9194,19.1451
CA,US,03/06/2020,5,1,0,39.0916,-120.8039
WA,US,03/06/2020,5,0,0,47.7511,-120.7401
ne,Indonesia,03/06/2020,4,0,0,-0.7893,113.9213
ne,New Zealand,03/06/2020,4,0,0,-40.9006,174.886
ne,North Macedonia,03/06/2020,3,0,0,41.6086,21.7453
CA,US,03/06/2020,3,0,0,37.8534,-121.9018
TX,US,03/06/2020,3,0,0,29.7752,-95.3103
MD,US,03/06/2020,3,0,0,39.1547,-77.2405
MA,US,03/06/2020,3,0,1,42.3601,-71.0589
ne,Argentina,03/06/2020,2,0,0,-38.4161,-63.6167
ne,Dominican Republic,03/06/2020,2,0,0,18.7357,-70.1627
ne,Luxembourg,03/06/2020,2,0,0,49.8144,6.1317
MA,US,03/06/2020,2,0,0,42.1767,-71.1449
CO,US,03/06/2020,2,0,0,39.7392,-104.9903
AZ,US,03/06/2020,2,0,0,33.2918,-112.4291
CO,US,03/06/2020,2,0,0,39.5912,-106.064
ne,Bhutan,03/06/2020,1,0,0,27.5142,90.4336
ne,Cameroon,03/06/2020,1,0,0,3.848,11.5021
ta,Canada,03/06/2020,1,0,0,51.0447,-114.0719
ne,Colombia,03/06/2020,1,0,0,4.5709,-74.2973
ne,Costa Rica,03/06/2020,1,0,0,9.7489,-83.7534
ne,Peru,03/06/2020,1,0,0,-9.19,-75.0152
ne,Serbia,03/06/2020,1,0,0,44.0165,21.0059
ne,Slovakia,03/06/2020,1,0,0,48.669,19.699
ne,South Africa,03/06/2020,1,0,0,-30.5595,22.9375
ne,Togo,03/06/2020,1,0,0,8.6195,0.8248
NC,US,03/06/2020,1,0,0,35.7211,-79.1781
PA,US,03/06/2020,1,0,0,39.9078,-75.3879
NE,US,03/06/2020,1,0,0,41.3148,-96.1951
KY,US,03/06/2020,1,0,0,38.0606,-84.4803
GA,US,03/06/2020,1,0,0,34.2829,-85.2308
IN,US,03/06/2020,1,0,0,39.8362,-86.1752
MA,US,03/06/2020,1,0,0,42.4672,-71.2874
NY,US,03/06/2020,1,0,0,40.6546,-73.5594
MA,US,03/06/2020,1,0,0,42.1615,-70.7928
MN,US,03/06/2020,1,0,0,44.9964,-93.0616
NV,US,03/06/2020,1,0,0,40.5608,-119.6035
PA,US,03/06/2020,1,0,0,41.6739,-75.2479
CA,US,03/06/2020,1,0,0,38.7646,-121.9018
ne,Vatican City,03/06/2020,1,0,0,41.9029,12.4534
ry,Australia,03/06/2020,0,0,0,-12.4634,130.8456
ei,Mainland China,03/07/2020,67666,2959,43500,30.9756,112.2707
ne,South Korea,03/07/2020,7041,44,135,36.0,128.0
ne,Italy,03/07/2020,5883,233,589,43.0,12.0
ne,Iran,03/07/2020,5823,145,1669,32.0,53.0
ng,Mainland China,03/07/2020,1352,7,1237,23.3417,113.4244
an,Mainland China,03/07/2020,1272,22,1244,33.882,113.614
ng,Mainland China,03/07/2020,1215,1,1154,29.1832,120.0934
an,Mainland China,03/07/2020,1018,4,960,27.6104,111.7088
ne,France,03/07/2020,949,11,12,47.0,2.0
xi,Mainland China,03/07/2020,935,1,916,27.614,115.7221
ne,Germany,03/07/2020,799,0,18,51.0,9.0
ng,Mainland China,03/07/2020,758,6,627,36.3427,118.1498
su,Mainland China,03/07/2020,631,0,606,32.9711,119.455
ng,Mainland China,03/07/2020,576,6,526,30.0572,107.874
an,Mainland China,03/07/2020,539,3,454,30.6171,102.7103
ne,Spain,03/07/2020,500,10,30,40.0,-4.0
ng,Mainland China,03/07/2020,481,13,403,47.862,127.7615
ne,Japan,03/07/2020,461,6,76,36.0,138.0
ng,Mainland China,03/07/2020,426,8,303,40.1824,116.4142
ai,Mainland China,03/07/2020,342,3,313,31.202,121.4491
ei,Mainland China,03/07/2020,318,6,307,38.0428,114.5149
an,Mainland China,03/07/2020,296,1,295,26.0789,117.9874
ne,Switzerland,03/07/2020,268,1,3,46.8182,8.2275
xi,Mainland China,03/07/2020,252,2,218,23.8298,108.7881
ne,UK,03/07/2020,206,2,18,55.0,-3.0
ne,Netherlands,03/07/2020,188,1,0,52.1326,5.2913
ne,Belgium,03/07/2020,169,0,1,50.8333,4.0
ne,Sweden,03/07/2020,161,0,0,63.0,16.0
ne,Norway,03/07/2020,147,0,0,60.472,8.4689
ou,Mainland China,03/07/2020,146,2,115,26.8154,106.8748
ne,Singapore,03/07/2020,138,0,78,1.2833,103.8333
ng,Mainland China,03/07/2020,125,1,107,41.2956,122.6085
su,Mainland China,03/07/2020,120,2,87,36.0611,103.8343
ng,Hong Kong,03/07/2020,108,2,51,22.3,114.2
ne,Malaysia,03/07/2020,93,0,23,2.5,112.5
ne,Bahrain,03/07/2020,85,0,4,26.0275,50.55
ne,Austria,03/07/2020,79,0,0,47.5162,14.5501
ng,Mainland China,03/07/2020,76,3,72,41.1129,85.2401
ia,Mainland China,03/07/2020,75,1,67,44.0935,113.9448
WA,US,03/07/2020,71,15,1,47.548,-121.9836
ne,Kuwait,03/07/2020,61,0,0,29.5,47.75
NY,US,03/07/2020,57,0,0,41.122,-73.7949
ne,Iraq,03/07/2020,54,4,0,33.0,44.0
ne,Iceland,03/07/2020,50,0,0,64.9631,-19.0208
ne,Thailand,03/07/2020,50,1,31,15.0,101.0
ne,Greece,03/07/2020,46,0,0,39.0742,21.8243
ne,United Arab Emirates,03/07/2020,45,0,7,24.0,54.0
ne,India,03/07/2020,34,0,3,21.0,78.0
CA,US,03/07/2020,32,0,1,37.3541,-121.9552
es,Australia,03/07/2020,28,1,4,-33.8688,151.2093
ON,Canada,03/07/2020,27,0,3,43.6532,-79.3832
WA,US,03/07/2020,27,1,0,48.033,-121.8339
ne,San Marino,03/07/2020,23,1,0,43.9424,12.4578
ne,Palestine,03/07/2020,22,0,0,31.9522,35.2332
ia,Canada,03/07/2020,21,0,4,49.2827,-123.1207
ip,US,03/07/2020,21,0,0,37.6489,-122.6655
ne,Portugal,03/07/2020,20,0,0,39.3999,-8.2245
ne,Czech Republic,03/07/2020,19,0,0,49.8175,15.473
ne,Vietnam,03/07/2020,18,0,16,16.0,108.0
CA,US,03/07/2020,14,0,0,34.0522,-118.2437
ne,Croatia,03/07/2020,12,0,0,45.1667,15.5
ia,Australia,03/07/2020,11,0,7,-37.8136,144.9631
NY,US,03/07/2020,11,0,0,40.7128,-74.006
ne,Azerbaijan,03/07/2020,9,0,0,40.1431,47.5769
ne,Romania,03/07/2020,9,0,3,46.0,25.0
CA,US,03/07/2020,9,0,0,37.7749,-122.4194
ne,Argentina,03/07/2020,8,0,0,-38.4161,-63.6167
ne,Philippines,03/07/2020,6,1,1,13.0,122.0
IL,US,03/07/2020,6,0,2,41.7377,-87.6976
ne,French Guiana,03/07/2020,5,0,0,3.9339,-53.1258
ne,New Zealand,03/07/2020,5,0,0,-40.9006,174.886
TX,US,03/07/2020,5,0,0,29.7752,-95.3103
ne,Hungary,03/07/2020,4,0,0,47.1625,19.5033
NJ,US,03/07/2020,4,0,0,40.9263,-74.077
NY,US,03/07/2020,4,0,0,40.6546,-73.5594
ne,Bosnia and Herzegovina,03/07/2020,3,0,0,43.9159,17.6791
QC,Canada,03/07/2020,3,0,0,45.5017,-73.5673
ne,Malta,03/07/2020,3,0,0,35.9375,14.3754
CO,US,03/07/2020,3,0,0,39.2587,-104.9389
TX,US,03/07/2020,3,0,0,29.5693,-95.8143
GA,US,03/07/2020,3,0,0,33.8034,-84.3963
AZ,US,03/07/2020,3,0,1,33.2918,-112.4291
RI,US,03/07/2020,3,0,0,41.8882,-71.4774
OR,US,03/07/2020,3,0,0,45.547,-123.1386
ne,Martinique,03/07/2020,2,0,0,14.6415,-61.0242
CA,US,03/07/2020,2,0,0,37.6017,-121.7195
FL,US,03/07/2020,2,0,0,26.1901,-80.3659
CT,US,03/07/2020,2,0,0,41.256,-73.3709
GA,US,03/07/2020,2,0,0,34.2829,-85.2308
FL,US,03/07/2020,2,0,0,26.663,-81.9535
AZ,US,03/07/2020,2,0,0,32.8162,-111.2845
NY,US,03/07/2020,2,0,0,41.1489,-73.983
NY,US,03/07/2020,2,0,0,43.0324,-73.936
ta,Canada,03/07/2020,1,0,0,53.5461,-113.4938
ne,Colombia,03/07/2020,1,0,0,4.5709,-74.2973
ne,Costa Rica,03/07/2020,1,0,0,9.7489,-83.7534
ne,Togo,03/07/2020,1,0,0,8.6195,0.8248
SC,US,03/07/2020,1,0,0,32.7957,-79.7848
WA,US,03/07/2020,1,0,0,45.7466,-122.5194
GA,US,03/07/2020,1,0,0,33.8999,-84.5641
UT,US,03/07/2020,1,0,0,40.9629,-112.0953
CO,US,03/07/2020,1,0,0,38.9108,-104.4723
HI,US,03/07/2020,1,0,0,21.307,-157.8584
R ,US,03/07/2020,1,0,0,42.3345,-122.7647
WA,US,03/07/2020,1,0,0,47.7425,-123.304
SC,US,03/07/2020,1,0,0,34.3672,-80.5883
OR,US,03/07/2020,1,0,0,42.6953,-121.6142
CA,US,03/07/2020,1,0,0,37.2519,-119.6963
MA,US,03/07/2020,1,0,0,41.912,-70.7168
WA,US,03/07/2020,1,0,0,47.0676,-122.1295
MA,US,03/07/2020,1,0,0,42.1615,-70.7928
CA,US,03/07/2020,1,0,0,36.9741,-122.0308
OK,US,03/07/2020,1,0,0,36.1593,-95.941
TX,US,03/07/2020,0,0,0,30.3213,-95.4778
ei,Mainland China,03/08/2020,67707,2986,45235,30.9756,112.2707
ne,Italy,03/08/2020,7375,366,622,43.0,12.0
ne,South Korea,03/08/2020,7314,50,118,36.0,128.0
ne,Iran,03/08/2020,6566,194,2134,32.0,53.0
ng,Mainland China,03/08/2020,1352,7,1256,23.3417,113.4244
an,Mainland China,03/08/2020,1272,22,1247,33.882,113.614
ng,Mainland China,03/08/2020,1215,1,1161,29.1832,120.0934
ne,France,03/08/2020,1126,19,12,47.0,2.0
ne,Germany,03/08/2020,1040,0,18,51.0,9.0
an,Mainland China,03/08/2020,1018,4,968,27.6104,111.7088
ui,Mainland China,03/08/2020,990,6,984,31.8257,117.2264
xi,Mainland China,03/08/2020,935,1,919,27.614,115.7221
ng,Mainland China,03/08/2020,758,6,642,36.3427,118.1498
ne,Spain,03/08/2020,673,17,30,40.0,-4.0
su,Mainland China,03/08/2020,631,0,612,32.9711,119.455
ng,Mainland China,03/08/2020,576,6,527,30.0572,107.874
an,Mainland China,03/08/2020,539,3,464,30.6171,102.7103
ne,Japan,03/08/2020,502,6,76,36.0,138.0
ng,Mainland China,03/08/2020,481,13,412,47.862,127.7615
ng,Mainland China,03/08/2020,428,8,308,40.1824,116.4142
ai,Mainland China,03/08/2020,342,3,314,31.202,121.4491
ne,Switzerland,03/08/2020,337,2,3,46.8182,8.2275
ne,UK,03/08/2020,273,3,18,55.0,-3.0
ne,Netherlands,03/08/2020,265,3,0,52.1326,5.2913
xi,Mainland China,03/08/2020,252,2,223,23.8298,108.7881
xi,Mainland China,03/08/2020,245,1,227,35.1917,108.8701
ne,Sweden,03/08/2020,203,0,0,63.0,16.0
ne,Belgium,03/08/2020,200,0,1,50.8333,4.0
ne,Norway,03/08/2020,176,0,0,60.472,8.4689
an,Mainland China,03/08/2020,168,6,159,19.1959,109.7453
ne,Singapore,03/08/2020,150,0,78,1.2833,103.8333
ou,Mainland China,03/08/2020,146,2,117,26.8154,106.8748
ng,Mainland China,03/08/2020,125,1,109,41.2956,122.6085
su,Mainland China,03/08/2020,124,2,87,36.0611,103.8343
ng,Hong Kong,03/08/2020,114,3,58,22.3,114.2
ne,Austria,03/08/2020,104,0,0,47.5162,14.5501
ne,Malaysia,03/08/2020,99,0,24,2.5,112.5
WA,US,03/08/2020,83,17,1,47.548,-121.9836
NY,US,03/08/2020,83,0,0,41.122,-73.7949
ng,Mainland China,03/08/2020,76,3,73,41.1129,85.2401
ia,Mainland China,03/08/2020,75,1,70,44.0935,113.9448
ne,Greece,03/08/2020,73,0,0,39.0742,21.8243
ne,Kuwait,03/08/2020,64,0,1,29.5,47.75
ne,Iraq,03/08/2020,60,6,0,33.0,44.0
ne,Egypt,03/08/2020,49,1,1,26.0,30.0
an,Taiwan,03/08/2020,45,1,13,23.7,121.0
ne,India,03/08/2020,39,0,3,21.0,78.0
ne,Israel,03/08/2020,39,0,2,31.0,35.0
es,Australia,03/08/2020,38,3,4,-33.8688,151.2093
CA,US,03/08/2020,38,0,1,37.3541,-121.9552
ne,San Marino,03/08/2020,36,1,0,43.9424,12.4578
ne,Denmark,03/08/2020,35,0,1,56.2639,9.5018
ne,Lebanon,03/08/2020,32,0,1,33.8547,35.8623
ne,Czech Republic,03/08/2020,31,0,0,49.8175,15.473
WA,US,03/08/2020,31,1,0,48.033,-121.8339
ne,Portugal,03/08/2020,30,0,0,39.3999,-8.2245
ne,Vietnam,03/08/2020,30,0,16,16.0,108.0
ON,Canada,03/08/2020,28,0,3,43.6532,-79.3832
ia,Canada,03/08/2020,27,0,4,49.2827,-123.1207
ne,Finland,03/08/2020,23,0,1,64.0,26.0
ne,Republic of Ireland,03/08/2020,21,0,0,53.1424,-7.6921
ne,Brazil,03/08/2020,20,0,0,-14.235,-51.9253
ne,Algeria,03/08/2020,19,0,0,28.0339,1.6596
ne,Ireland,03/08/2020,19,0,0,53.4167,-8.0
ne,Russia,03/08/2020,17,0,3,60.0,90.0
ne,Slovenia,03/08/2020,16,0,0,46.1512,14.9955
nd,Australia,03/08/2020,15,0,8,-28.0167,153.4
ne,Qatar,03/08/2020,15,0,0,25.3548,51.1839
ne,Romania,03/08/2020,15,0,3,46.0,25.0
ne,Ecuador,03/08/2020,14,0,0,-1.8312,-78.1834
CA,US,03/08/2020,14,0,0,34.0522,-118.2437
ne,Georgia,03/08/2020,13,0,0,42.3154,43.3569
ne,Argentina,03/08/2020,12,1,0,-38.4161,-63.6167
CA,US,03/08/2020,12,0,0,37.8534,-121.9018
NY,US,03/08/2020,12,0,0,40.7128,-74.006
ne,Poland,03/08/2020,11,0,0,51.9194,19.1451
ne,Saudi Arabia,03/08/2020,11,0,0,24.0,45.0
ne,Philippines,03/08/2020,10,1,1,13.0,122.0
CA,US,03/08/2020,9,0,0,37.7749,-122.4194
ne,Chile,03/08/2020,8,0,0,-35.6751,-71.543
MA,US,03/08/2020,8,0,1,42.3601,-71.0589
OR,US,03/08/2020,8,0,0,45.547,-123.1386
ne,Hungary,03/08/2020,7,0,0,47.1625,19.5033
ne,Mexico,03/08/2020,7,0,1,23.0,-102.0
IL,US,03/08/2020,7,0,2,41.7377,-87.6976
MA,US,03/08/2020,7,0,0,42.4672,-71.2874
ne,Indonesia,03/08/2020,6,0,0,-0.7893,113.9213
ne,Pakistan,03/08/2020,6,0,1,30.3753,69.3451
ne,Peru,03/08/2020,6,0,0,-9.19,-75.0152
TX,US,03/08/2020,6,0,0,29.5693,-95.8143
MA,US,03/08/2020,6,0,0,42.1767,-71.1449
ne,Costa Rica,03/08/2020,5,0,0,9.7489,-83.7534
ne,Dominican Republic,03/08/2020,5,0,0,18.7357,-70.1627
NY,US,03/08/2020,5,0,0,40.6546,-73.5594
ne,Afghanistan,03/08/2020,4,0,0,33.0,65.0
ne,Bulgaria,03/08/2020,4,0,0,42.7339,25.4858
QC,Canada,03/08/2020,4,0,0,45.5017,-73.5673
ne,Maldives,03/08/2020,4,0,0,3.2028,73.2207
ne,Senegal,03/08/2020,4,0,1,14.4974,-14.4524
NJ,US,03/08/2020,4,0,0,40.9263,-74.077
NH,US,03/08/2020,4,0,0,43.9088,-71.826
MD,US,03/08/2020,4,0,0,39.1547,-77.2405
PA,US,03/08/2020,4,0,0,40.229,-75.3879
WA,US,03/08/2020,4,0,0,47.0676,-122.1295
ne,Bangladesh,03/08/2020,3,0,0,23.685,90.3563
ta,Canada,03/08/2020,3,0,0,53.5461,-113.4938
ne,Luxembourg,03/08/2020,3,0,0,49.8144,6.1317
ne,Malta,03/08/2020,3,0,0,35.9375,14.3754
ne,Slovakia,03/08/2020,3,0,0,48.669,19.699
ne,South Africa,03/08/2020,3,0,0,-30.5595,22.9375
ia,Australia,03/08/2020,2,0,0,-41.4545,145.9707
ne,Cambodia,03/08/2020,2,0,1,11.55,104.9167
ne,Cameroon,03/08/2020,2,0,0,3.848,11.5021
ne,Faroe Islands,03/08/2020,2,0,0,61.8926,-6.9118
ne,Latvia,03/08/2020,2,0,0,56.8796,24.6032
ne,Tunisia,03/08/2020,2,0,0,33.8869,9.5375
NV,US,03/08/2020,2,0,0,36.0796,-115.094
VA,US,03/08/2020,2,0,0,38.9085,-77.2405
R ,US,03/08/2020,2,0,0,42.3345,-122.7647
FL,US,03/08/2020,2,1,0,26.663,-81.9535
NH,US,03/08/2020,2,0,0,42.9931,-71.0498
DC,US,03/08/2020,2,0,0,38.9072,-77.0369
NV,US,03/08/2020,2,0,0,40.5608,-119.6035
ne,Moldova,03/08/2020,1,0,0,47.4116,28.3699
ne,Paraguay,03/08/2020,1,0,0,-23.4425,-58.4438
MA,US,03/08/2020,1,0,0,42.3118,-73.1822
TN,US,03/08/2020,1,0,0,36.1343,-86.822
OR,US,03/08/2020,1,0,0,43.1261,-123.2492
CT,US,03/08/2020,1,0,0,41.256,-73.3709
CA,US,03/08/2020,1,0,0,36.9859,-119.2321
MD,US,03/08/2020,1,0,0,39.5839,-76.3637
IN,US,03/08/2020,1,0,0,39.8065,-86.5401
NJ,US,03/08/2020,1,0,0,40.7453,-74.0535
KS,US,03/08/2020,1,0,0,38.8454,-94.8521
WA,US,03/08/2020,1,0,0,47.175,-120.9319
FL,US,03/08/2020,1,0,0,27.4799,-82.3452
OR,US,03/08/2020,1,0,0,44.8446,-122.5927
FL,US,03/08/2020,1,0,0,30.5773,-86.6611
GA,US,03/08/2020,1,0,0,34.0132,-85.1479
CA,US,03/08/2020,1,0,0,33.9533,-117.3961
FL,US,03/08/2020,1,1,0,30.769,-86.9824
TN,US,03/08/2020,1,0,0,35.1269,-89.9253
WA,US,03/08/2020,1,0,0,47.6587,-117.4225
MO,US,03/08/2020,1,0,0,38.6103,-90.4125
NY,US,03/08/2020,1,0,0,40.9849,-72.6151
NY,US,03/08/2020,1,0,0,41.8586,-74.3118
VT,US,03/08/2020,1,0,0,44.3378,-72.7563
MA,US,03/08/2020,1,0,0,42.4072,-71.3824
FL,US,03/08/2020,1,0,0,29.028,-81.0755
ei,Mainland China,03/09/2020,67743,3008,46488,30.9756,112.2707
ne,Italy,03/09/2020,9172,463,724,43.0,12.0
ne,South Korea,03/09/2020,7478,53,118,36.0,128.0
ne,Iran,03/09/2020,7161,237,2394,32.0,53.0
ng,Mainland China,03/09/2020,1352,8,1260,23.3417,113.4244
ng,Mainland China,03/09/2020,1215,1,1176,29.1832,120.0934
ne,France,03/09/2020,1209,19,12,47.0,2.0
ne,Germany,03/09/2020,1176,2,18,51.0,9.0
ne,Spain,03/09/2020,1073,28,32,40.0,-4.0
an,Mainland China,03/09/2020,1018,4,979,27.6104,111.7088
xi,Mainland China,03/09/2020,935,1,923,27.614,115.7221
ng,Mainland China,03/09/2020,758,6,700,36.3427,118.1498
su,Mainland China,03/09/2020,631,0,621,32.9711,119.455
ng,Mainland China,03/09/2020,576,6,542,30.0572,107.874
an,Mainland China,03/09/2020,539,3,466,30.6171,102.7103
ne,Japan,03/09/2020,511,17,76,36.0,138.0
ng,Mainland China,03/09/2020,481,13,430,47.862,127.7615
ng,Mainland China,03/09/2020,428,8,315,40.1824,116.4142
ne,Switzerland,03/09/2020,374,2,3,46.8182,8.2275
ai,Mainland China,03/09/2020,342,3,315,31.202,121.4491
ne,Netherlands,03/09/2020,321,3,0,52.1326,5.2913
ne,UK,03/09/2020,321,4,18,55.0,-3.0
xi,Mainland China,03/09/2020,252,2,230,23.8298,108.7881
ne,Sweden,03/09/2020,248,0,1,63.0,16.0
ne,Belgium,03/09/2020,239,0,1,50.8333,4.0
ne,Norway,03/09/2020,205,0,1,60.472,8.4689
ou,Mainland China,03/09/2020,146,2,123,26.8154,106.8748
in,Mainland China,03/09/2020,136,3,130,39.3054,117.323
xi,Mainland China,03/09/2020,133,0,127,37.5777,112.2922
ne,Austria,03/09/2020,131,0,2,47.5162,14.5501
su,Mainland China,03/09/2020,124,2,88,36.0611,103.8343
ne,Malaysia,03/09/2020,117,0,24,2.5,112.5
ng,Hong Kong,03/09/2020,115,3,59,22.3,114.2
NY,US,03/09/2020,98,0,0,41.122,-73.7949
ne,Bahrain,03/09/2020,95,0,14,26.0275,50.55
in,Mainland China,03/09/2020,93,1,91,43.6661,126.1923
ne,Denmark,03/09/2020,90,0,1,56.2639,9.5018
ne,Iraq,03/09/2020,60,6,9,33.0,44.0
ne,Iceland,03/09/2020,58,0,0,64.9631,-19.0208
ne,Egypt,03/09/2020,55,1,12,26.0,30.0
es,Australia,03/09/2020,48,3,4,-33.8688,151.2093
an,Taiwan,03/09/2020,45,1,15,23.7,121.0
ne,India,03/09/2020,43,0,3,21.0,78.0
io,Canada,03/09/2020,34,0,4,51.2538,-85.3232
ia,Canada,03/09/2020,32,1,4,53.7267,-127.6476
ne,Finland,03/09/2020,30,0,1,64.0,26.0
ne,Brazil,03/09/2020,25,0,0,-14.235,-51.9253
ne,Ireland,03/09/2020,21,0,0,53.1424,-7.6921
ne,Algeria,03/09/2020,20,0,0,28.0339,1.6596
ne,Philippines,03/09/2020,20,1,1,13.0,122.0
ne,Indonesia,03/09/2020,19,0,0,-0.7893,113.9213
NY,US,03/09/2020,19,0,0,40.7128,-74.006
ne,Qatar,03/09/2020,18,0,0,25.3548,51.1839
NY,US,03/09/2020,17,0,0,40.6546,-73.5594
ne,Poland,03/09/2020,16,0,0,51.9194,19.1451
ia,Australia,03/09/2020,15,0,7,-37.8136,144.9631
ne,Ecuador,03/09/2020,15,0,0,-1.8312,-78.1834
ne,Georgia,03/09/2020,15,0,0,42.3154,43.3569
ne,Saudi Arabia,03/09/2020,15,0,0,24.0,45.0
ne,Costa Rica,03/09/2020,9,0,0,9.7489,-83.7534
ne,Hungary,03/09/2020,9,0,0,47.1625,19.5033
ta,Canada,03/09/2020,7,0,0,53.9333,-116.5765
ne,Peru,03/09/2020,7,0,0,-9.19,-75.0152
CA,US,03/09/2020,7,1,0,39.0916,-120.8039
ne,Belarus,03/09/2020,6,0,1,53.7098,27.9534
ne,Latvia,03/09/2020,6,0,0,56.8796,24.6032
TX,US,03/09/2020,6,0,0,29.7752,-95.3103
GA,US,03/09/2020,5,0,0,33.8034,-84.3963
PA,US,03/09/2020,5,0,0,40.229,-75.3879
ia,Australia,03/09/2020,4,1,0,-31.9505,115.8605
ne,Bulgaria,03/09/2020,4,0,0,42.7339,25.4858
SC,US,03/09/2020,4,0,0,34.3672,-80.5883
CA,US,03/09/2020,4,0,0,33.7879,-117.8531
NY,US,03/09/2020,4,0,0,41.1489,-73.983
ec,Canada,03/09/2020,3,0,0,52.9399,-73.5491
FL,US,03/09/2020,3,0,0,26.1901,-80.3659
GA,US,03/09/2020,3,0,0,33.8999,-84.5641
NE,US,03/09/2020,3,0,0,41.3148,-96.1951
IA,US,03/09/2020,3,0,0,41.6699,-91.5984
CA,US,03/09/2020,3,0,0,38.578,-122.9888
ne,Albania,03/09/2020,2,0,0,41.1533,20.1683
ne,Cyprus,03/09/2020,2,0,0,35.1264,33.4299
ne,Nigeria,03/09/2020,2,0,0,9.082,8.6753
ne,St. Martin,03/09/2020,2,0,0,18.0708,-63.0501
KY,US,03/09/2020,2,0,0,38.4333,-84.3542
IN,US,03/09/2020,2,0,0,39.8065,-86.5401
HI,US,03/09/2020,2,0,0,21.307,-157.8584
FL,US,03/09/2020,2,0,0,27.4799,-82.3452
ne,Brunei,03/09/2020,1,0,0,4.5353,114.7277
ne,Moldova,03/09/2020,1,0,0,47.4116,28.3699
ne,Saint Barthelemy,03/09/2020,1,0,0,17.9,-62.8333
VT,US,03/09/2020,1,0,0,43.0279,-73.135
MN,US,03/09/2020,1,0,0,44.8254,-93.7842
FL,US,03/09/2020,1,0,0,26.8946,-81.9098
GA,US,03/09/2020,1,0,0,34.2515,-84.4803
TX,US,03/09/2020,1,0,0,33.1795,-96.493
WA,US,03/09/2020,1,1,0,47.1981,-119.3732
KY,US,03/09/2020,1,0,0,38.1938,-85.6435
LA,US,03/09/2020,1,0,0,29.6499,-90.1121
NH,US,03/09/2020,1,0,0,42.9931,-71.0498
CA,US,03/09/2020,1,0,0,40.7909,-121.8474
SC,US,03/09/2020,1,0,0,34.8606,-81.9535
Hubei,Mainland China,03/10/2020,67760,3024,47743,30.9756,112.2707
,Italy,03/10/2020,10149,631,724,43.0,12.0
,Iran (Islamic Republic of),03/10/2020,8042,291,2731,32.0,53.0
,Republic of Korea,03/10/2020,7513,54,247,36.0,128.0
,France,03/10/2020,1784,33,12,47.0,2.0
,Spain,03/10/2020,1695,35,32,40.0,-4.0
,Germany,03/10/2020,1457,2,18,51.0,9.0
Guangdong,Mainland China,03/10/2020,1353,8,1274,23.3417,113.4244
