Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
US,2020-03-26 23:48:35,1,0,0,34.59905577,-79.67561152
US,2020-03-26 23:48:35,1,0,0,46.4338914,-87.64043701
US,2020-03-26 23:48:35,0,0,0,43.81911946,-89.40073763
US,2020-03-26 23:48:35,3,0,0,34.36975964,-86.30486727
US,2020-03-26 23:48:35,1,0,0,41.0327901,-89.34510444
US,2020-03-26 23:48:35,1,0,0,41.32467367,-86.26185087
US,2020-03-26 23:48:35,0,0,0,42.03586837,-92.99908190000001
US,2020-03-26 23:48:35,0,0,0,39.78359669,-96.52278974
US,2020-03-26 23:48:35,0,0,0,36.88007070000001,-88.32803576
US,2020-03-26 23:48:35,0,0,0,48.35825983,-96.37017407
US,2020-03-26 23:48:35,7,0,0,34.76216286,-89.50299462
US,2020-03-26 23:48:35,0,0,0,34.02311222,-96.76855464
US,2020-03-26 23:48:35,0,0,0,45.75870838,-97.59855639
US,2020-03-26 23:48:35,0,0,0,35.45798777,-86.76420988
US,2020-03-26 23:48:35,2,0,0,39.86064362,-80.66591062
US,2020-03-26 23:48:35,8,0,0,27.0772071,-80.43109784
US,2020-03-26 23:48:35,0,0,0,38.7099921,-86.80373186
US,2020-03-26 23:48:35,1,0,0,37.79990579,-82.51247478
US,2020-03-26 23:48:35,12,0,0,43.67429718,-94.55099908
US,2020-03-26 23:48:35,0,0,0,35.84326734,-77.10860251
US,2020-03-26 23:48:35,1,0,0,32.30600051,-101.9513518
US,2020-03-26 23:48:35,0,0,0,36.68212094,-79.86352771
US,2020-03-26 23:48:35,0,0,0,40.23917274,-89.91824452
US,2020-03-26 23:48:35,0,0,0,38.59471935,-83.82151043
US,2020-03-26 23:48:35,0,0,0,43.99509218,-86.24988902
US,2020-03-26 23:48:35,0,0,0,30.71780434,-99.22629416
US,2020-03-26 23:48:35,2,0,0,47.35007586,-123.1863685
US,2020-03-26 23:48:35,0,0,0,38.77071799,-82.02524219
US,2020-03-26 23:48:35,0,0,0,37.22078441,-88.71036614
US,2020-03-26 23:48:35,9,1,0,28.81955746,-96.01230294
US,2020-03-26 23:48:35,0,0,0,62.31305045,-149.5741743
US,2020-03-26 23:48:35,1,0,0,37.44164146,-76.34098896
US,2020-03-26 23:48:35,13,0,0,20.86399628,-156.56890969999995
US,2020-03-26 23:48:35,7,0,0,35.618741299999996,-87.07462444
US,2020-03-26 23:48:35,1,0,0,28.7429195,-100.3157686
US,2020-03-26 23:48:35,2,0,0,36.30179091,-95.23175116
US,2020-03-26 23:48:35,2,0,0,35.01123903,-97.44572302
US,2020-03-26 23:48:35,0,0,0,47.64469406,-105.79449939999999
US,2020-03-26 23:48:35,2,0,0,43.6742571,-97.36863144
US,2020-03-26 23:48:35,0,0,0,33.90161443,-82.30794338
US,2020-03-26 23:48:35,2,0,0,37.05350953,-88.70445755
US,2020-03-26 23:48:35,0,0,0,36.73874143,-84.48102924
US,2020-03-26 23:48:35,0,0,0,31.1925468,-99.34682807
US,2020-03-26 23:48:35,0,0,0,34.11664328,-94.77222373
US,2020-03-26 23:48:35,1,0,0,36.62869595,-94.34867205
US,2020-03-26 23:48:35,0,0,0,40.45674722,-90.67775541
US,2020-03-26 23:48:35,2,0,0,35.67736232,-82.0482425
US,2020-03-26 23:48:35,0,0,0,37.38002939,-81.65083669
US,2020-03-26 23:48:35,0,0,0,33.47851918,-82.48252774
US,2020-03-26 23:48:35,19,1,0,42.32451172,-88.45248227
US,2020-03-26 23:48:35,1,0,0,48.23104458,-100.6324822
US,2020-03-26 23:48:35,0,0,0,31.49683595,-81.40163426
US,2020-03-26 23:48:35,0,0,0,46.11182017,-99.44145858
US,2020-03-26 23:48:35,0,0,0,35.37235506,-95.66599306
US,2020-03-26 23:48:35,0,0,0,41.80938602,-78.56478358
US,2020-03-26 23:48:35,0,0,0,47.74133370000001,-103.395905
US,2020-03-26 23:48:35,3,0,0,35.58007720000001,-108.262245
US,2020-03-26 23:48:35,8,1,0,40.48996987,-88.84621113
US,2020-03-26 23:48:35,0,0,0,37.5301951,-87.26803443
US,2020-03-26 23:48:35,0,0,0,47.60766714,-101.3182418
US,2020-03-26 23:48:35,28,0,0,31.55255453,-97.20217694
US,2020-03-26 23:48:35,0,0,0,44.82367677,-94.27287017
US,2020-03-26 23:48:35,3,0,0,35.42812616,-84.61520715
US,2020-03-26 23:48:35,0,0,0,28.35251708,-98.56769164
US,2020-03-26 23:48:35,0,0,0,35.17468549,-88.5647812
US,2020-03-26 23:48:35,0,0,0,38.39184858,-97.64769869
US,2020-03-26 23:48:35,0,0,0,41.56797682,-101.05993620000001
US,2020-03-26 23:48:35,0,0,0,45.76626028,-99.22118798
US,2020-03-26 23:48:35,0,0,0,37.23859987,-100.36483100000001
US,2020-03-26 23:48:35,0,0,0,37.96163597,-86.21028219
US,2020-03-26 23:48:35,1,0,0,44.56676791,-102.71627409999999
US,2020-03-26 23:48:35,1,0,0,46.59907074,-110.8898557
US,2020-03-26 23:48:35,204,0,0,35.24469268,-80.8317671
US,2020-03-26 23:48:35,3,0,0,36.67882005,-78.36131056
US,2020-03-26 23:48:35,1,1,0,43.64064262,-85.32463223
US,2020-03-26 23:48:35,24,0,0,41.11770589,-81.89986209999998
US,2020-03-26 23:48:35,1,0,0,29.355730100000002,-99.11030298
US,2020-03-26 23:48:35,0,0,0,45.12328869,-94.52839455
US,2020-03-26 23:48:35,0,0,0,39.09224872,-82.0305041
US,2020-03-26 23:48:35,1,0,0,35.51558739,-84.81482914
US,2020-03-26 23:48:35,0,0,0,43.58078848,-100.7563186
US,2020-03-26 23:48:35,0,0,0,40.02742725,-89.80246001
US,2020-03-26 23:48:35,0,0,0,30.88990665,-99.82047940000001
US,2020-03-26 23:48:35,2,0,0,39.4381191,-123.39113130000001
US,2020-03-26 23:48:35,1,0,0,37.94090733,-83.59985712
US,2020-03-26 23:48:35,0,0,0,45.58038692,-87.55370409
US,2020-03-26 23:48:35,0,0,0,45.00422544,-88.70950714
US,2020-03-26 23:48:35,2,0,0,37.18922369,-120.72090349999999
US,2020-03-26 23:48:35,0,0,0,41.20596782,-90.74290052
US,2020-03-26 23:48:35,0,0,0,37.81474237,-84.87488475
US,2020-03-26 23:48:35,0,0,0,40.42212303,-93.56829590000001
US,2020-03-26 23:48:35,111,0,0,40.28047017,-74.70479631
US,2020-03-26 23:48:35,0,0,0,47.31213126,-101.8318399
US,2020-03-26 23:48:35,1,0,0,40.54043046,-84.62912742
US,2020-03-26 23:48:35,3,0,0,41.30248872,-80.25816981
US,2020-03-26 23:48:35,2,0,0,37.40481169,-81.11023142
US,2020-03-26 23:48:35,1,0,0,33.04163534,-84.68859732
US,2020-03-26 23:48:35,0,0,0,41.16624273,-98.0374887
US,2020-03-26 23:48:35,5,0,0,43.29662971,-71.6811573
US,2020-03-26 23:48:35,6,0,0,39.01787888,-108.469799
US,2020-03-26 23:48:35,0,0,0,36.99459295,-85.63123699
US,2020-03-26 23:48:35,1,0,0,40.76940965,-86.04525048
US,2020-03-26 23:48:35,0,0,0,38.56383358,-94.83832189
US,2020-03-26 23:48:35,20,2,0,40.0543329,-84.22871271
US,2020-03-26 23:48:35,616,0,0,25.6112362,-80.55170587
US,2020-03-26 23:48:35,18,1,0,41.45949668,-72.53714864
US,2020-03-26 23:48:35,538,4,0,42.48607732,-71.39049229
US,2020-03-26 23:48:35,505,0,0,40.43629879,-74.41426991
US,2020-03-26 23:48:35,0,0,0,37.63191998,-76.55064617
US,2020-03-26 23:48:35,6,0,0,43.64330771,-84.38804374
US,2020-03-26 23:48:35,6,1,0,31.86904128,-102.03156820000001
US,2020-03-26 23:48:35,0,0,0,40.61116939,-77.61070738
US,2020-03-26 23:48:35,2,0,0,30.78581830000001,-96.97718698
US,2020-03-26 23:48:35,0,0,0,39.0729209,-113.1020328
US,2020-03-26 23:48:35,0,0,0,45.93705297,-93.63236823
US,2020-03-26 23:48:35,0,0,0,33.31403423,-93.89285258
US,2020-03-26 23:48:35,2,0,0,31.16568912,-84.73151117
US,2020-03-26 23:48:35,0,0,0,38.21450288,-92.42610898
US,2020-03-26 23:48:35,0,0,0,41.03299766,-95.61920963
US,2020-03-26 23:48:35,0,0,0,31.49557106,-98.59272068
US,2020-03-26 23:48:35,347,7,0,43.00486062,-87.96733172
US,2020-03-26 23:48:35,0,0,0,44.02197882,-97.60992207
US,2020-03-26 23:48:35,0,0,0,37.66954283,-106.92816979999999
US,2020-03-26 23:48:35,0,0,0,47.15283992,-115.00152390000001
US,2020-03-26 23:48:35,0,0,0,38.53841696,-118.4344506
US,2020-03-26 23:48:35,0,0,0,39.41561583,-78.94104895
US,2020-03-26 23:48:35,0,0,0,37.73048351,-82.13338365
US,2020-03-26 23:48:35,0,0,0,42.85518524,-113.6357257
US,2020-03-26 23:48:35,16,0,0,43.67441641,-96.7910885
US,2020-03-26 23:48:35,1,0,0,44.33772443,-85.09256478
US,2020-03-26 23:48:35,0,0,0,35.76271485,-90.05194370000002
US,2020-03-26 23:48:35,0,0,0,36.82516239,-89.29505753
US,2020-03-26 23:48:35,7,0,0,47.03728583,-113.92135079999998
US,2020-03-26 23:48:35,10,0,0,31.22483255,-84.19381821
US,2020-03-26 23:48:35,0,0,0,43.35638371,-92.78887719
US,2020-03-26 23:48:35,2,0,0,39.39331582,-98.20906732
US,2020-03-26 23:48:35,1,0,0,36.01059309,-82.1582442
US,2020-03-26 23:48:35,0,0,0,32.30623474,-100.9212058
US,2020-03-26 23:48:35,18,0,0,30.78472347,-88.20842409
US,2020-03-26 23:48:35,0,0,0,41.58965602,-120.7244817
US,2020-03-26 23:48:35,0,0,0,40.61810999,-108.2070876
US,2020-03-26 23:48:35,2,0,0,35.70471703,-113.7577902
US,2020-03-26 23:48:35,2,0,0,38.63571781,-92.57976951
US,2020-03-26 23:48:35,501,3,0,40.26549699,-74.22240686
US,2020-03-26 23:48:35,4,0,0,37.93899289,-118.8872409
US,2020-03-26 23:48:35,1,0,0,42.05220391,-95.95743843
US,2020-03-26 23:48:35,18,0,0,39.63218457,-80.04766838
US,2020-03-26 23:48:35,0,0,0,31.56729412,-87.36995001
US,2020-03-26 23:48:35,0,0,0,34.6815935,-91.20540287
US,2020-03-26 23:48:35,12,0,0,25.20904673,-81.07812416
US,2020-03-26 23:48:35,3,0,0,33.014289,-83.92097166
US,2020-03-26 23:48:35,2,0,0,38.27594376,-90.17761038
US,2020-03-26 23:48:35,6,0,0,39.16130004,-86.52414358
US,2020-03-26 23:48:35,0,0,0,41.02988815,-92.8690667
US,2020-03-26 23:48:35,0,0,0,36.71225341,-85.71596443
US,2020-03-26 23:48:35,21,0,0,41.92734151,-83.53749864
US,2020-03-26 23:48:35,3,0,0,33.89236763,-88.4808438
US,2020-03-26 23:48:35,0,0,0,39.49593978,-92.00043978
US,2020-03-26 23:48:35,148,4,0,43.14638895,-77.69322942
US,2020-03-26 23:48:35,0,0,0,39.72984936,-81.08464734
US,2020-03-26 23:48:35,67,2,0,41.05934058,-75.34031025
US,2020-03-26 23:48:35,2,0,0,35.44550387,-84.24902965
US,2020-03-26 23:48:35,0,0,0,37.56274716,-80.54577965
US,2020-03-26 23:48:35,1,0,0,43.94641218,-90.61881899999999
US,2020-03-26 23:48:35,0,0,0,33.67521893,-97.72500958
US,2020-03-26 23:48:35,3,0,0,43.31082541,-85.15252824
US,2020-03-26 23:48:35,24,1,0,36.21862405,-121.24133970000001
US,2020-03-26 23:48:35,0,0,0,37.33859579,-108.59588570000001
US,2020-03-26 23:48:35,17,0,0,32.2206831,-86.20969272
US,2020-03-26 23:48:35,0,0,0,34.53704874,-93.65824478
US,2020-03-26 23:48:35,0,0,0,32.17201038,-82.53527476
US,2020-03-26 23:48:35,0,0,0,39.23198845,-89.47809254
US,2020-03-26 23:48:35,2,0,0,40.04034823,-86.89335024
US,2020-03-26 23:48:35,0,0,0,41.03018714,-95.15642896
US,2020-03-26 23:48:35,0,0,0,37.19236568,-95.74329258
US,2020-03-26 23:48:35,2,0,0,38.03253032,-83.9145241
US,2020-03-26 23:48:35,164,1,0,39.13676329,-77.20358245
US,2020-03-26 23:48:35,4,0,0,33.49419589,-89.61729103
US,2020-03-26 23:48:35,2,0,0,38.94022054,-91.47000721
US,2020-03-26 23:48:35,5,0,0,42.90123494,-74.44011632
US,2020-03-26 23:48:35,3,0,0,35.33155144,-79.90416657
US,2020-03-26 23:48:35,14,0,0,39.75394919,-84.29050975
US,2020-03-26 23:48:35,313,3,0,40.21053671,-75.36652296
US,2020-03-26 23:48:35,6,0,0,36.49609412,-87.38550661
US,2020-03-26 23:48:35,41,0,0,30.30079133,-95.50572772
US,2020-03-26 23:48:35,0,0,0,37.17746986,-80.37868691
US,2020-03-26 23:48:35,0,0,0,45.0275929,-84.12696227
US,2020-03-26 23:48:35,4,0,0,41.03023987,-76.66345939
US,2020-03-26 23:48:35,4,0,0,38.40214114,-108.26390220000002
US,2020-03-26 23:48:35,0,0,0,44.02266214,-96.67081159
US,2020-03-26 23:48:35,3,0,0,35.30885257,-79.48474178
US,2020-03-26 23:48:35,0,0,0,35.27724699,-86.36230578
US,2020-03-26 23:48:35,0,0,0,35.83769242,-101.8930281
US,2020-03-26 23:48:35,0,0,0,36.01095101,-104.9497716
US,2020-03-26 23:48:35,3,0,0,32.81686191,-91.80421614
US,2020-03-26 23:48:35,9,0,0,34.45500589,-86.85475946
US,2020-03-26 23:48:35,3,0,0,40.26279810000001,-103.8093302
US,2020-03-26 23:48:35,1,0,0,33.59232073,-83.49129491
US,2020-03-26 23:48:35,0,0,0,39.71654544,-90.20255104
US,2020-03-26 23:48:35,7,0,0,39.47899078,-86.44573375
US,2020-03-26 23:48:35,0,0,0,37.92465657,-83.25558245
US,2020-03-26 23:48:35,0,0,0,38.4181765,-92.88791859
US,2020-03-26 23:48:35,0,0,0,39.62081738,-81.85308173
US,2020-03-26 23:48:35,0,0,0,36.13248031,-84.64880098
US,2020-03-26 23:48:35,0,0,0,41.08830262,-111.5727723
US,2020-03-26 23:48:35,0,0,0,39.55439028,-78.26311676
US,2020-03-26 23:48:35,0,0,0,41.71711774,-103.0061405
US,2020-03-26 23:48:35,2,0,0,38.68827511,-96.65128437
US,2020-03-26 23:48:35,315,1,0,40.86095313,-74.54553709999998
US,2020-03-26 23:48:35,1,0,0,33.11304005,-94.73255695
US,2020-03-26 23:48:35,0,0,0,46.01265363,-94.27341528
US,2020-03-26 23:48:35,0,0,0,40.52363560000001,-82.7892599
US,2020-03-26 23:48:35,0,0,0,45.41846568,-119.584546
US,2020-03-26 23:48:35,0,0,0,37.19141121,-101.79925190000002
US,2020-03-26 23:48:35,8,0,0,46.71681782,-101.2822377
US,2020-03-26 23:48:35,0,0,0,34.07408766,-100.77972199999999
US,2020-03-26 23:48:35,0,0,0,39.64187451,-88.62099969
US,2020-03-26 23:48:35,0,0,0,48.20197971,-102.3555315
US,2020-03-26 23:48:35,10,0,0,43.67142874,-92.75234549
US,2020-03-26 23:48:35,2,0,0,37.21425819,-87.14632053
US,2020-03-26 23:48:35,45,2,0,45.54747959,-122.4169351
US,2020-03-26 23:48:35,0,0,0,34.78897608,-84.74993177
US,2020-03-26 23:48:35,0,0,0,44.02216709,-95.76328482
US,2020-03-26 23:48:35,0,0,0,34.48116015,-97.06826283
US,2020-03-26 23:48:35,6,0,0,41.48370744,-91.11216970000001
US,2020-03-26 23:48:35,5,0,0,32.50931999,-84.87142262
US,2020-03-26 23:48:35,3,0,0,43.29123859,-86.15176712
US,2020-03-26 23:48:35,1,0,0,39.96575964,-81.94363275
US,2020-03-26 23:48:35,4,0,0,35.61318461,-95.37802952
US,2020-03-26 23:48:35,0,0,0,46.49684637,-108.39498
US,2020-03-26 23:48:35,1,0,0,31.62017125,-94.61803994
US,2020-03-26 23:48:35,0,0,0,41.39750195,-97.99327291
US,2020-03-26 23:48:35,0,0,0,41.2942019,-70.08774729
US,2020-03-26 23:48:35,6,0,0,38.50735751,-122.33283899999999
US,2020-03-26 23:48:35,4,0,0,35.96575634,-77.98422508
US,2020-03-26 23:48:35,5,0,0,30.61037141,-81.80297522
US,2020-03-26 23:48:35,3914,17,0,40.74066522,-73.58941873
US,2020-03-26 23:48:35,2,0,0,31.72321584,-93.09816516
US,2020-03-26 23:48:35,6,0,0,42.96180148,-106.79788500000001
US,2020-03-26 23:48:35,43,0,0,35.3997715,-110.3218983
US,2020-03-26 23:48:35,0,0,0,32.04620681,-96.47428766
US,2020-03-26 23:48:35,1,0,0,37.80335779,-85.4657193
US,2020-03-26 23:48:35,0,0,0,47.9226426,-98.19038437
US,2020-03-26 23:48:35,1,0,0,37.78790447,-78.88498513
US,2020-03-26 23:48:35,0,0,0,39.78345387,-96.01392079
US,2020-03-26 23:48:35,1,0,0,40.38514847,-95.85433992
US,2020-03-26 23:48:35,1,0,0,37.55862897,-95.30670046
US,2020-03-26 23:48:35,0,0,0,32.75339664,-89.11726492
US,2020-03-26 23:48:35,0,0,0,38.47974157,-99.91547333
US,2020-03-26 23:48:35,0,0,0,33.66340119,-93.30632432
US,2020-03-26 23:48:35,7,0,0,39.30394768,-120.76272809999999
US,2020-03-26 23:48:35,86,0,0,39.57992638,-75.64054974
US,2020-03-26 23:48:35,14,0,0,34.25758282,-77.87075626
US,2020-03-26 23:48:35,156,2,0,41.408032500000004,-72.93620426
US,2020-03-26 23:48:35,0,0,0,37.50694406,-76.99828634
US,2020-03-26 23:48:35,13,0,0,41.48896435,-72.10430976
US,2020-03-26 23:48:35,0,0,0,36.59666326,-89.66070007
US,2020-03-26 23:48:35,21873,281,0,40.76727260000001,-73.97152637
US,2020-03-26 23:48:35,2,0,0,43.554373999999996,-85.80070107
US,2020-03-26 23:48:35,1,0,0,34.28629098,-81.59935761
US,2020-03-26 23:48:35,12,0,0,41.5642026,-71.26569799
US,2020-03-26 23:48:35,8,1,0,37.08166899,-76.51754109
US,2020-03-26 23:48:35,0,0,0,35.91947491,-93.21612969
US,2020-03-26 23:48:35,10,0,0,33.55514538,-83.84547140000002
US,2020-03-26 23:48:35,0,0,0,40.95610449,-87.39635768
US,2020-03-26 23:48:35,1,0,0,32.40021118,-89.11843336
US,2020-03-26 23:48:35,3,0,0,36.90519407,-94.3394104
US,2020-03-26 23:48:35,0,0,0,30.78548982,-93.74408813
US,2020-03-26 23:48:35,1,0,0,46.32638236,-116.75009750000001
US,2020-03-26 23:48:35,14,0,0,43.19898042,-78.74777412
US,2020-03-26 23:48:35,0,0,0,38.33342292,-84.01889177
US,2020-03-26 23:48:35,0,0,0,38.29617706,-80.79759588
US,2020-03-26 23:48:35,3,0,0,44.35291112,-94.24710352
US,2020-03-26 23:48:35,0,0,0,43.05607708,-104.47588959999999
US,2020-03-26 23:48:35,1,0,0,41.39672484,-85.41966713
US,2020-03-26 23:48:35,0,0,0,39.76818851,-81.45937183
US,2020-03-26 23:48:35,2,0,0,36.38953329,-97.22928674
US,2020-03-26 23:48:35,0,0,0,43.67434621,-95.75329576
US,2020-03-26 23:48:35,0,0,0,40.36079813,-94.88133008
US,2020-03-26 23:48:35,0,0,0,32.30365282,-100.4060208
US,2020-03-26 23:48:35,0,0,0,64.90320724,-164.0353804
US,2020-03-26 23:48:35,292,2,0,42.16073095,-71.20530408
US,2020-03-26 23:48:35,9,0,0,36.89934014,-76.26420872
US,2020-03-26 23:48:35,0,0,0,47.32628443,-96.45620947
US,2020-03-26 23:48:35,0,0,0,69.31479216,-153.4836093
US,2020-03-26 23:48:35,3,0,0,36.41736238,-77.39769443
US,2020-03-26 23:48:35,56,3,0,40.75182733,-75.30471829
US,2020-03-26 23:48:35,0,0,0,37.34062933,-75.87751591
US,2020-03-26 23:48:35,0,0,0,40.84785433,-76.70798222
US,2020-03-26 23:48:35,0,0,0,37.89202088,-76.41949732
US,2020-03-26 23:48:35,0,0,0,67.04919196,-159.7503946
US,2020-03-26 23:48:35,0,0,0,39.78443827,-99.90286639
US,2020-03-26 23:48:35,0,0,0,36.93357076,-82.62750411
US,2020-03-26 23:48:35,1,0,0,37.1435975,-78.05065922
US,2020-03-26 23:48:35,0,0,0,36.79843529,-95.61902331
US,2020-03-26 23:48:35,1,0,0,33.11009499,-88.56949061
US,2020-03-26 23:48:35,0,0,0,40.17637905,-98.04743961
US,2020-03-26 23:48:35,14,0,0,27.736286,-97.5433285
US,2020-03-26 23:48:35,1,0,0,38.04264256,-116.47227020000001
US,2020-03-26 23:48:35,0,0,0,43.08310673,-95.62474482
US,2020-03-26 23:48:35,668,15,0,42.66090111,-83.38595416
US,2020-03-26 23:48:35,0,0,0,36.35732446,-89.14921589
US,2020-03-26 23:48:35,389,1,0,39.8895449,-74.28089251
US,2020-03-26 23:48:35,1,0,0,43.64124435,-86.26726673
US,2020-03-26 23:48:35,0,0,0,36.27829105,-100.8158184
US,2020-03-26 23:48:35,7,0,0,33.83749973,-83.43679568
US,2020-03-26 23:48:35,2,0,0,34.75225169,-83.06742317
US,2020-03-26 23:48:35,0,0,0,45.02715345,-88.26807503
US,2020-03-26 23:48:35,1,0,0,44.33481032,-84.12725175
US,2020-03-26 23:48:35,0,0,0,43.33749164,-102.55554980000001
US,2020-03-26 23:48:35,0,0,0,42.04165196,-89.32184679
US,2020-03-26 23:48:35,0,0,0,33.878629600000004,-83.08278123
US,2020-03-26 23:48:35,1,0,0,38.955304999999996,-84.96515993
US,2020-03-26 23:48:35,0,0,0,37.47751843,-86.85368087
US,2020-03-26 23:48:35,2,0,0,40.0955451,-80.62203992
US,2020-03-26 23:48:35,21,0,0,30.69143028,-86.59267105
US,2020-03-26 23:48:35,1,0,0,48.54855019,-119.73872240000001
US,2020-03-26 23:48:35,0,0,0,27.386336199999995,-80.88944347
US,2020-03-26 23:48:35,0,0,0,35.46485198,-96.32639984
US,2020-03-26 23:48:35,73,2,0,35.55140095,-97.40716948
US,2020-03-26 23:48:35,2,0,0,35.64661916,-95.96432828
US,2020-03-26 23:48:35,10,0,0,33.42491685,-88.87905132
US,2020-03-26 23:48:35,1,0,0,38.39791089,-85.448222
US,2020-03-26 23:48:35,1,1,0,35.40425596,-102.6027606
US,2020-03-26 23:48:35,0,0,0,47.11530482,-101.3406158
US,2020-03-26 23:48:35,29,0,0,44.00374114,-92.40209944
US,2020-03-26 23:48:35,0,0,0,42.19494279999999,-112.5407838
US,2020-03-26 23:48:35,13,0,0,43.24375382,-75.43710392
US,2020-03-26 23:48:35,0,0,0,45.70677897,-89.51944105
US,2020-03-26 23:48:35,111,1,0,43.00491923,-76.19971155
US,2020-03-26 23:48:35,4,0,0,34.72607366,-77.42908179
US,2020-03-26 23:48:35,11,0,0,42.85145728,-77.30874425
US,2020-03-26 23:48:35,0,0,0,46.665226200000006,-89.31390481
US,2020-03-26 23:48:35,256,1,0,33.70147516,-117.76459979999998
US,2020-03-26 23:48:35,110,4,0,28.51367621,-81.31799498
US,2020-03-26 23:48:35,1,0,0,38.54118920000001,-86.49523093
US,2020-03-26 23:48:35,751,1,0,41.40337468,-74.30240757
US,2020-03-26 23:48:35,16,0,0,36.06092947,-79.12167935
US,2020-03-26 23:48:35,1,0,0,30.11879481,-93.89412775
US,2020-03-26 23:48:35,3,0,0,44.00470222,-72.37640104
US,2020-03-26 23:48:35,1,0,0,38.24530219,-78.01560400000002
US,2020-03-26 23:48:35,9,0,0,33.4391073,-80.79886287
US,2020-03-26 23:48:35,0,0,0,36.68710164,-91.4033755
US,2020-03-26 23:48:35,997,46,0,30.06971951,-89.92660315
US,2020-03-26 23:48:35,2,0,0,43.2516977,-78.2320066
US,2020-03-26 23:48:35,3,0,0,44.82964024,-72.24562697
US,2020-03-26 23:48:35,0,0,0,38.65235984,-95.72707998
US,2020-03-26 23:48:35,0,0,0,38.46036182,-91.8613635
US,2020-03-26 23:48:35,3,0,0,36.62888819,-96.39635704
US,2020-03-26 23:48:35,0,0,0,39.3503437,-98.76753828
US,2020-03-26 23:48:35,42,0,0,28.06312234,-81.14882926
US,2020-03-26 23:48:35,0,0,0,43.37824276,-95.62422844
US,2020-03-26 23:48:35,0,0,0,43.98992088,-85.32566756
US,2020-03-26 23:48:35,0,0,0,44.68192279,-84.12939244
US,2020-03-26 23:48:35,4,0,0,43.42778894,-76.14635194
US,2020-03-26 23:48:35,1,0,0,37.9014485,-103.7173385
US,2020-03-26 23:48:35,0,0,0,32.61348406,-105.7417604
US,2020-03-26 23:48:35,0,0,0,40.64843556,-96.13374142
US,2020-03-26 23:48:35,7,0,0,45.02085831,-84.59898295
US,2020-03-26 23:48:35,3,0,0,42.63492579,-75.03151402
US,2020-03-26 23:48:35,0,0,0,39.13237408,-97.65020313
US,2020-03-26 23:48:35,18,0,0,42.95996803,-85.9969107
US,2020-03-26 23:48:35,0,0,0,41.53781826,-83.0940185
US,2020-03-26 23:48:35,1,0,0,36.83532655,-94.81011909
US,2020-03-26 23:48:35,0,0,0,46.40846929,-95.70835255
US,2020-03-26 23:48:35,0,0,0,33.58839816,-92.87795984
US,2020-03-26 23:48:35,19,1,0,32.47645559,-92.15704172
US,2020-03-26 23:48:35,0,0,0,38.14717457,-107.7675136
US,2020-03-26 23:48:35,7,0,0,0.0,0.0
US,2020-03-26 23:48:35,117,0,0,0.0,0.0
US,2020-03-26 23:48:35,14,0,0,0.0,0.0
US,2020-03-26 23:48:35,4,0,0,44.41578887,-88.46565023
US,2020-03-26 23:48:35,1,0,0,36.34117832,-85.28989535
US,2020-03-26 23:48:35,4,0,0,39.31145587,-86.83900724
US,2020-03-26 23:48:35,0,0,0,38.51679143,-84.82404619
US,2020-03-26 23:48:35,0,0,0,37.42823949,-83.68811419
US,2020-03-26 23:48:35,0,0,0,42.58016894,-116.16938710000001
US,2020-03-26 23:48:35,8,0,0,44.49952995,-70.75682123
US,2020-03-26 23:48:35,0,0,0,36.64916339,-92.44459066
US,2020-03-26 23:48:35,22,1,0,43.38352225,-87.94625009
US,2020-03-26 23:48:35,0,0,0,46.55418369,-123.7285716
US,2020-03-26 23:48:35,1,0,0,40.7393172,-95.1497813
US,2020-03-26 23:48:35,0,0,0,38.61807452,-78.48797204
US,2020-03-26 23:48:35,169,3,0,26.64676272,-80.46536002
US,2020-03-26 23:48:35,0,0,0,43.08193849,-94.67824621
US,2020-03-26 23:48:35,0,0,0,32.75310985,-98.31319001
US,2020-03-26 23:48:35,0,0,0,35.15253315,-76.66559823
US,2020-03-26 23:48:35,4,0,0,34.36398677,-89.95064249
US,2020-03-26 23:48:35,0,0,0,32.163959600000005,-94.30552481
US,2020-03-26 23:48:35,1,0,0,39.120926000000004,-105.7182065
US,2020-03-26 23:48:35,0,0,0,45.48965095,-110.52643940000002
US,2020-03-26 23:48:35,1,0,0,44.52157546,-109.58528249999999
US,2020-03-26 23:48:35,0,0,0,39.77202286,-87.20375833
US,2020-03-26 23:48:35,2,0,0,32.77757172,-97.80500621
US,2020-03-26 23:48:35,0,0,0,34.52993409,-102.78446679999999
US,2020-03-26 23:48:35,19,1,0,28.30810945,-82.40227529
US,2020-03-26 23:48:35,1,0,0,36.26723798,-76.25134778
US,2020-03-26 23:48:35,399,0,0,41.03238628,-74.29954144
US,2020-03-26 23:48:35,0,0,0,36.680163799999995,-80.2865648
US,2020-03-26 23:48:35,7,0,0,33.91969522,-84.86848792
US,2020-03-26 23:48:35,0,0,0,41.11676341,-84.5801017
US,2020-03-26 23:48:35,0,0,0,38.18108732,-99.23692334
US,2020-03-26 23:48:35,0,0,0,40.13141096,-96.23705437
US,2020-03-26 23:48:35,10,1,0,36.31743373,-96.70331759999999
US,2020-03-26 23:48:35,1,0,0,44.00545243,-116.7647695
US,2020-03-26 23:48:35,5,0,0,36.07695283,-96.97584944
US,2020-03-26 23:48:35,5,0,0,32.56934316,-83.82937
